fid,latitude,longitude,LONGTITUDE
"9245",40.86541,-73.92935,
"9246",40.83079,-73.9432,
"9247",40.85413,-73.93172,
"9248",40.83702,-73.94199,
"9249",40.86182,-73.93088,
"9250",40.86076,-73.92781,
"9251",40.83077,-73.94847,
"9252",40.83669,-73.94274,
"9253",40.83619,-73.94099,
"9254",40.85308,-73.92878,
"9255",40.86082,-73.92585,
"9256",40.83484,-73.94009,
"9257",40.86836,-73.92827,
"9258",40.86118,-73.92758,
"9259",40.84156,-73.93884,
"9260",40.84198,-73.93816,
"9261",40.83136,-73.94843,
"9262",40.83625,-73.93915,
"9263",40.83065,-73.94708,
"9264",40.84844,-73.93611,
"9265",40.85267,-73.93664,
"9266",40.85519,-73.92705,
"9267",40.85182,-73.92941,
"9268",40.8385,-73.94313,
"9269",40.83604,-73.94067,
"9270",40.83117,-73.94846,
"9271",40.86531,-73.92725,
"9272",40.85867,-73.92844,
"9273",40.83406,-73.94731,
"9274",40.83613,-73.94472,
"9275",40.83735,-73.94351,
"9276",40.83885,-73.94161,
"9277",40.84723,-73.94045,
"9278",40.86316,-73.92627,
"9279",40.86238,-73.92806,
"9280",40.86438,-73.92787,
"9281",40.8305,-73.9437,
"9282",40.86763,-73.91792,
"9283",40.83315,-73.94108,
"9284",40.86541,-73.92106,
"9285",40.83503,-73.94166,
"9286",40.84606,-73.93325,
"9287",40.8604,-73.92716,
"9288",40.83849,-73.93809,
"9289",40.8419,-73.93866,
"9290",40.83043,-73.94672,
"9291",40.86582,-73.92582,
"9292",40.83839,-73.93819,
"9293",40.85797,-73.93286,
"9294",40.83355,-73.93839,
"9295",40.83185,-73.94806,
"9296",40.85842,-73.92928,
"9297",40.8337,-73.9458,
"9298",40.85679,-73.932,
"9299",40.86906,-73.9173,
"9300",40.86107,-73.92959,
"9301",40.83892,-73.94265,
"9302",40.83923,-73.94557,
"9303",40.8622,-73.93349,
"9304",40.83124,-73.94501,
"9305",40.83837,-73.94224,
"9306",40.8349,-73.94829,
"9307",40.8451,-73.94101,
"9308",40.86859,-73.91948,
"9309",40.87136,-73.91723,
"9310",40.8359,-73.93842,
"9311",40.83071,-73.94093,
"9312",40.86271,-73.92872,
"9313",40.86757,-73.92699,
"9314",40.84657,-73.9357,
"9315",40.83493,-73.93859,
"9316",40.85425,-73.93585,
"9317",40.83069,-73.94779,
"9318",40.8407,-73.93886,
"9319",40.84448,-73.93576,
"9320",40.86269,-73.9222,
"9321",40.84313,-73.93947,
"9322",40.85447,-73.92804,
"9323",40.83321,-73.93838,
"9324",40.84517,-73.93748,
"9325",40.8471,-73.93501,
"9326",40.87247,-73.91927,
"9327",40.85204,-73.92886,
"9328",40.86663,-73.92391,
"9329",40.85019,-73.94093,
"9330",40.83985,-73.93715,
"9331",40.84369,-73.93891,
"9332",40.8439,-73.93744,
"9333",40.84916,-73.93759,
"9334",40.8698,-73.92255,
"9335",40.84798,-73.94092,
"9336",40.85365,-73.93298,
"9337",40.86768,-73.92685,
"9338",40.86253,-73.9277,
"9339",40.86688,-73.92402,
"9340",40.8568,-73.93162,
"9341",40.83088,-73.945,
"9342",40.8531,-73.93872,
"9343",40.83537,-73.93974,
"9344",40.84941,-73.93432,
"9345",40.84353,-73.94201,
"9346",40.83935,-73.94019,
"9347",40.85046,-73.94271,
"9348",40.85622,-73.93147,
"9349",40.84194,-73.94203,
"9350",40.83498,-73.94214,
"9351",40.85411,-73.93167,
"9352",40.85188,-73.93588,
"9353",40.84543,-73.9401,
"9354",40.85076,-73.94047,
"9355",40.85369,-73.93237,
"9356",40.83705,-73.94083,
"9357",40.85131,-73.93235,
"9358",40.84114,-73.93639,
"9359",40.84099,-73.93694,
"9360",40.84417,-73.94063,
"9361",40.83712,-73.94664,
"9362",40.8339,-73.9383,
"9363",40.85338,-73.93232,
"9364",40.85321,-73.93596,
"9365",40.8513,-73.93681,
"9366",40.86488,-73.92922,
"9367",40.83137,-73.94117,
"9368",40.84806,-73.93931,
"9369",40.86461,-73.92363,
"9370",40.85022,-73.92903,
"9371",40.86348,-73.92232,
"9372",40.86448,-73.92351,
"9373",40.83046,-73.94142,
"9374",40.84545,-73.93809,
"9375",40.86517,-73.92318,
"9376",40.84345,-73.9422,
"9377",40.84497,-73.93934,
"9378",40.84354,-73.93874,
"9379",40.85564,-73.93066,
"9380",40.85516,-73.92863,
"9381",40.83126,-73.94832,
"9382",40.85354,-73.93095,
"9383",40.84955,-73.94167,
"9384",40.83694,-73.94212,
"9385",40.84062,-73.94125,
"9386",40.86512,-73.92172,
"9387",40.84946,-73.93126,
"9388",40.86396,-73.9267,
"9389",40.84098,-73.937,
"9390",40.86689,-73.92353,
"9391",40.84662,-73.93436,
"9392",40.84745,-73.94116,
"9393",40.83099,-73.9444,
"9394",40.8398,-73.94384,
"9395",40.86027,-73.9264,
"9396",40.8637,-73.92826,
"9397",40.84257,-73.93805,
"9398",40.8677,-73.9225,
"9399",40.83716,-73.94048,
"9400",40.86835,-73.91958,
"9401",40.83847,-73.94211,
"9402",40.86057,-73.92907,
"9403",40.85865,-73.93559,
"9404",40.83168,-73.94743,
"9405",40.84773,-73.93251,
"9406",40.85115,-73.93703,
"9407",40.83543,-73.94372,
"9408",40.85618,-73.93085,
"9409",40.86854,-73.9182,
"9410",40.85391,-73.93649,
"9411",40.85031,-73.93901,
"9412",40.85152,-73.93804,
"9413",40.86739,-73.92,
"9414",40.83318,-73.94081,
"9415",40.84977,-73.93536,
"9416",40.8336,-73.94088,
"9417",40.85674,-73.93003,
"9418",40.84733,-73.93445,
"9419",40.86556,-73.92656,
"9420",40.84202,-73.94171,
"9421",40.84917,-73.94048,
"9422",40.84437,-73.94328,
"9423",40.84393,-73.93979,
"9424",40.86699,-73.92689,
"9425",40.86702,-73.92519,
"9426",40.84492,-73.93673,
"9427",40.84491,-73.94044,
"9428",40.84191,-73.9356,
"9429",40.85678,-73.92696,
"9430",40.83366,-73.94302,
"9431",40.84118,-73.93697,
"9432",40.83803,-73.94421,
"9433",40.85471,-73.93016,
"9434",40.8674,-73.92411,
"9435",40.85063,-73.94315,
"9436",40.8688,-73.92256,
"9437",40.83587,-73.93734,
"9438",40.86438,-73.92086,
"9439",40.84133,-73.93739,
"9440",40.85065,-73.93356,
"9441",40.85039,-73.93855,
"9442",40.85029,-73.93602,
"9443",40.86801,-73.92372,
"9444",40.83405,-73.94565,
"9445",40.8662,-73.92646,
"9446",40.84482,-73.93739,
"9447",40.83499,-73.94528,
"9448",40.86437,-73.92347,
"9449",40.8352,-73.94045,
"9450",40.84102,-73.93822,
"9451",40.83286,-73.94135,
"9452",40.83495,-73.94406,
"9453",40.8445,-73.9404,
"9454",40.84851,-73.93207,
"9455",40.84218,-73.93676,
"9456",40.85263,-73.9352,
"9457",40.85801,-73.93113,
"9458",40.86372,-73.92789,
"9459",40.85497,-73.93469,
"9460",40.8555,-73.93517,
"9461",40.85213,-73.9336,
"9462",40.84532,-73.93814,
"9463",40.85598,-73.93427,
"9464",40.83103,-73.94653,
"9465",40.83082,-73.94677,
"9466",40.84684,-73.93252,
"9467",40.8459,-73.94219,
"9468",40.84545,-73.94172,
"9469",40.84617,-73.93781,
"9470",40.87085,-73.9183,
"9471",40.84131,-73.93574,
"9472",40.85927,-73.92966,
"9473",40.84877,-73.93821,
"9474",40.85186,-73.9305,
"9475",40.86306,-73.92896,
"9476",40.83902,-73.93766,
"9477",40.84492,-73.93891,
"9478",40.8608,-73.9281,
"9479",40.86339,-73.92045,
"9480",40.84962,-73.94011,
"9481",40.85663,-73.93564,
"9482",40.85148,-73.9301,
"9483",40.84566,-73.93998,
"9484",40.83636,-73.94487,
"9485",40.84381,-73.9385,
"9486",40.83571,-73.94756,
"9487",40.84434,-73.94229,
"9488",40.84594,-73.94039,
"9489",40.86039,-73.92663,
"9490",40.85014,-73.93743,
"9491",40.84444,-73.93554,
"9492",40.84859,-73.93855,
"9493",40.85117,-73.94344,
"9494",40.83784,-73.94081,
"9495",40.84334,-73.9405,
"9496",40.83638,-73.94294,
"9497",40.84301,-73.94175,
"9498",40.84195,-73.9359,
"9499",40.85051,-73.93579,
"9500",40.87312,-73.9179,
"9501",40.84412,-73.93968,
"9502",40.85083,-73.93623,
"9503",40.83433,-73.94304,
"9504",40.83089,-73.94541,
"9505",40.84859,-73.942,
"9506",40.83294,-73.94218,
"9507",40.86406,-73.91971,
"9508",40.8556,-73.93245,
"9509",40.86471,-73.92422,
"9510",40.84063,-73.93928,
"9511",40.83878,-73.94731,
"9512",40.84482,-73.94029,
"9513",40.83233,-73.94562,
"9514",40.83139,-73.94672,
"9515",40.83734,-73.94506,
"9516",40.83172,-73.9488,
"9517",40.86794,-73.91629,
"9518",40.84182,-73.93898,
"9519",40.84344,-73.93922,
"9520",40.86144,-73.92423,
"9521",40.84399,-73.94228,
"9522",40.84754,-73.93229,
"9523",40.85677,-73.92986,
"9524",40.8411,-73.93751,
"9525",40.84345,-73.94079,
"9526",40.85084,-73.93905,
"9527",40.87328,-73.91458,
"9528",40.85244,-73.9405,
"9529",40.84243,-73.93693,
"9530",40.8335,-73.9468,
"9531",40.83515,-73.94226,
"9532",40.86089,-73.92832,
"9533",40.86931,-73.91682,
"9534",40.85394,-73.92972,
"9535",40.8584,-73.93009,
"9536",40.83044,-73.94839,
"9537",40.84855,-73.93704,
"9538",40.85521,-73.93528,
"9539",40.84826,-73.94131,
"9540",40.84385,-73.94324,
"9541",40.86318,-73.9221,
"9542",40.84849,-73.93107,
"9543",40.86232,-73.93004,
"9544",40.86489,-73.92902,
"9545",40.85783,-73.93117,
"9546",40.84777,-73.94241,
"9547",40.86456,-73.92799,
"9548",40.8637,-73.92858,
"9549",40.8372,-73.94196,
"9550",40.86395,-73.92007,
"9551",40.86815,-73.92342,
"9552",40.83558,-73.9404,
"9553",40.86958,-73.9172,
"9554",40.83267,-73.94156,
"9555",40.85411,-73.92952,
"9556",40.83102,-73.94181,
"9557",40.85925,-73.9297,
"9558",40.8485,-73.93509,
"9559",40.86529,-73.92213,
"9560",40.8521,-73.93958,
"9561",40.83618,-73.94443,
"9562",40.83755,-73.94224,
"9563",40.86407,-73.92822,
"9564",40.84697,-73.93776,
"9565",40.84861,-73.93716,
"9566",40.84502,-73.94078,
"9567",40.83051,-73.94537,
"9568",40.84693,-73.94205,
"9569",40.83416,-73.94375,
"9570",40.84857,-73.94193,
"9571",40.84777,-73.94178,
"9572",40.84643,-73.94187,
"9573",40.83118,-73.94325,
"9574",40.84664,-73.93977,
"9575",40.8347,-73.94487,
"9576",40.85265,-73.93247,
"9577",40.83921,-73.93535,
"9578",40.83913,-73.9461,
"9579",40.84442,-73.94039,
"9580",40.83229,-73.94339,
"9581",40.85197,-73.94074,
"9582",40.84305,-73.93877,
"9583",40.86222,-73.93052,
"9584",40.83705,-73.93843,
"9585",40.87188,-73.91936,
"9586",40.83767,-73.94171,
"9587",40.84389,-73.94127,
"9588",40.83711,-73.94438,
"9589",40.8331,-73.94347,
"9590",40.86302,-73.92982,
"9591",40.85395,-73.93335,
"9592",40.83093,-73.94724,
"9593",40.83963,-73.93512,
"9594",40.84591,-73.94059,
"9595",40.86816,-73.93131,
"9596",40.86058,-73.9274,
"9597",40.83432,-73.94457,
"9598",40.84634,-73.93861,
"9599",40.83163,-73.94615,
"9600",40.84884,-73.93199,
"9601",40.83701,-73.94256,
"9602",40.84103,-73.94063,
"9603",40.84104,-73.93838,
"9604",40.84695,-73.93593,
"9605",40.8385,-73.94288,
"9606",40.85329,-73.9291,
"9607",40.87001,-73.92418,
"9608",40.84821,-73.94153,
"9609",40.86408,-73.92257,
"9610",40.85081,-73.9368,
"9611",40.84365,-73.93982,
"9612",40.85054,-73.93956,
"9613",40.85264,-73.93976,
"9614",40.84039,-73.93954,
"9615",40.8622,-73.93039,
"9616",40.83418,-73.94088,
"9617",40.85522,-73.93271,
"9618",40.85197,-73.93308,
"9619",40.83856,-73.94411,
"9620",40.84698,-73.93629,
"9621",40.84332,-73.94131,
"9622",40.83534,-73.94354,
"9623",40.83827,-73.93976,
"9624",40.83309,-73.94008,
"9625",40.8483,-73.93115,
"9626",40.84115,-73.94095,
"9627",40.83298,-73.948,
"9628",40.86866,-73.92472,
"9629",40.86734,-73.92102,
"9630",40.8659,-73.92869,
"9631",40.84959,-73.93911,
"9632",40.8681,-73.92434,
"9633",40.84369,-73.94064,
"9634",40.84376,-73.94208,
"9635",40.83271,-73.94145,
"9636",40.86842,-73.91747,
"9637",40.84362,-73.94253,
"9638",40.83387,-73.94163,
"9639",40.86029,-73.92984,
"9640",40.83265,-73.94012,
"9641",40.83458,-73.94227,
"9642",40.84501,-73.93861,
"9643",40.86439,-73.92302,
"9644",40.85573,-73.93181,
"9645",40.84287,-73.94093,
"9646",40.83354,-73.94203,
"9647",40.8522,-73.93456,
"9648",40.8395,-73.94156,
"9649",40.84782,-73.93954,
"9650",40.83373,-73.94182,
"9651",40.84002,-73.94384,
"9652",40.84089,-73.94109,
"9653",40.85108,-73.93912,
"9654",40.84963,-73.9372,
"9655",40.84813,-73.94349,
"9656",40.85612,-73.92888,
"9657",40.83799,-73.94036,
"9658",40.85811,-73.92921,
"9659",40.86903,-73.91825,
"9660",40.84367,-73.93566,
"9661",40.86833,-73.92291,
"9662",40.85392,-73.93139,
"9663",40.85068,-73.9372,
"9664",40.85221,-73.93916,
"9665",40.86347,-73.92287,
"9666",40.84911,-73.93097,
"9667",40.86764,-73.9259,
"9668",40.84918,-73.93775,
"9669",40.86755,-73.9287,
"9670",40.8436,-73.9412,
"9671",40.85515,-73.93297,
"9672",40.86735,-73.91762,
"9673",40.86411,-73.92241,
"9674",40.83958,-73.94596,
"9675",40.85466,-73.92771,
"9676",40.86159,-73.92616,
"9677",40.85116,-73.93457,
"9678",40.83298,-73.93938,
"9679",40.83235,-73.94117,
"9680",40.85333,-73.9305,
"9681",40.83136,-73.94299,
"9682",40.85419,-73.93013,
"9683",40.86203,-73.93037,
"9684",40.85671,-73.93011,
"9685",40.83668,-73.94476,
"9686",40.86945,-73.92123,
"9687",40.85045,-73.93493,
"9688",40.86813,-73.92393,
"9689",40.86912,-73.92183,
"9690",40.85199,-73.93701,
"9691",40.86139,-73.92744,
"9692",40.85268,-73.92716,
"9693",40.85711,-73.93004,
"9694",40.83341,-73.94154,
"9695",40.8466,-73.93432,
"9696",40.86524,-73.92195,
"9697",40.84536,-73.93564,
"9698",40.85461,-73.92668,
"9699",40.84519,-73.941,
"9700",40.84521,-73.9416,
"9701",40.85053,-73.93027,
"9702",40.85508,-73.92779,
"9703",40.84554,-73.94282,
"9704",40.85295,-73.93595,
"9705",40.86319,-73.92672,
"9706",40.8453,-73.93795,
"9707",40.85035,-73.9325,
"9708",40.83385,-73.94013,
"9709",40.84067,-73.93602,
"9710",40.84241,-73.94087,
"9711",40.83766,-73.94045,
"9712",40.85428,-73.93204,
"9713",40.83256,-73.9444,
"9714",40.85104,-73.93979,
"9715",40.84358,-73.94051,
"9716",40.85157,-73.93936,
"9717",40.84578,-73.93902,
"9718",40.86697,-73.92534,
"9719",40.84577,-73.93731,
"9720",40.83912,-73.94327,
"9721",40.83693,-73.93643,
"9722",40.85277,-73.92916,
"9723",40.86565,-73.92348,
"9724",40.83788,-73.9402,
"9725",40.85712,-73.9277,
"9726",40.85671,-73.92735,
"9727",40.83096,-73.95016,
"9728",40.86261,-73.92295,
"9729",40.83773,-73.94415,
"9730",40.84539,-73.93968,
"9731",40.84534,-73.93479,
"9732",40.83284,-73.94461,
"9733",40.83513,-73.94738,
"9734",40.84832,-73.93583,
"9735",40.85416,-73.9292,
"9736",40.83469,-73.94604,
"9737",40.84701,-73.93949,
"9738",40.84427,-73.94216,
"9739",40.85961,-73.92911,
"9740",40.83414,-73.94565,
"9741",40.84726,-73.93866,
"9742",40.83039,-73.94721,
"9743",40.85155,-73.92967,
"9744",40.83627,-73.94329,
"9745",40.85358,-73.93526,
"9746",40.84616,-73.93855,
"9747",40.84353,-73.94072,
"9748",40.85359,-73.92982,
"9749",40.86268,-73.9238,
"9750",40.83175,-73.94052,
"9751",40.86414,-73.92537,
"9752",40.83901,-73.93802,
"9753",40.85229,-73.9394,
"9754",40.8597,-73.92748,
"9755",40.86159,-73.92686,
"9756",40.83649,-73.94383,
"9757",40.83856,-73.94186,
"9758",40.8444,-73.93654,
"9759",40.8375,-73.94182,
"9760",40.83815,-73.94385,
"9761",40.84216,-73.94227,
"9762",40.84241,-73.94264,
"9763",40.85042,-73.93649,
"9764",40.86171,-73.92945,
"9765",40.83956,-73.94102,
"9766",40.86184,-73.92757,
"9767",40.86328,-73.92184,
"9768",40.85079,-73.94108,
"9769",40.83324,-73.94072,
"9770",40.84556,-73.94025,
"9771",40.8471,-73.93996,
"9772",40.83547,-73.94207,
"9773",40.85245,-73.93273,
"9774",40.84215,-73.94266,
"9775",40.83644,-73.94231,
"9776",40.85502,-73.92763,
"9777",40.86565,-73.92486,
"9778",40.85025,-73.94105,
"9779",40.85127,-73.92985,
"9780",40.83658,-73.94088,
"9781",40.83175,-73.94692,
"9782",40.85962,-73.92971,
"9783",40.83477,-73.94293,
"9784",40.84658,-73.93979,
"9785",40.83701,-73.94577,
"9786",40.84245,-73.93886,
"9787",40.83109,-73.94714,
"9788",40.8455,-73.93987,
"9789",40.85573,-73.93987,
"9790",40.84457,-73.94065,
"9791",40.85257,-73.94161,
"9792",40.83845,-73.9412,
"9793",40.86856,-73.92623,
"9794",40.83414,-73.9438,
"9795",40.84258,-73.93789,
"9796",40.85547,-73.92912,
"9797",40.83307,-73.93515,
"9798",40.86772,-73.92057,
"9799",40.8334,-73.94327,
"9800",40.85085,-73.94134,
"9801",40.86772,-73.92563,
"9802",40.85065,-73.93188,
"9803",40.83397,-73.94541,
"9804",40.84282,-73.94133,
"9805",40.83419,-73.94638,
"9806",40.84623,-73.93578,
"9807",40.83899,-73.93979,
"9808",40.85442,-73.93266,
"9809",40.8429,-73.93858,
"9810",40.84562,-73.94031,
"9811",40.83583,-73.93847,
"9812",40.83919,-73.94585,
"9813",40.85548,-73.93741,
"9814",40.83794,-73.94256,
"9815",40.86763,-73.92259,
"9816",40.83488,-73.94452,
"9817",40.86622,-73.92233,
"9818",40.84669,-73.94028,
"9819",40.84725,-73.94274,
"9820",40.83325,-73.94444,
"9821",40.86886,-73.92407,
"9822",40.83685,-73.94176,
"9823",40.85355,-73.93232,
"9824",40.85197,-73.92853,
"9825",40.83591,-73.94033,
"9826",40.83495,-73.94682,
"9827",40.85326,-73.93813,
"9828",40.8647,-73.92353,
"9829",40.83528,-73.94179,
"9830",40.85019,-73.93004,
"9831",40.8524,-73.94214,
"9832",40.84377,-73.94094,
"9833",40.85117,-73.94065,
"9834",40.84389,-73.93688,
"9835",40.85156,-73.93035,
"9836",40.86428,-73.92199,
"9837",40.84493,-73.93843,
"9838",40.83588,-73.94095,
"9839",40.84332,-73.93829,
"9840",40.86411,-73.92353,
"9841",40.86423,-73.92348,
"9842",40.84751,-73.93864,
"9843",40.84505,-73.93779,
"9844",40.83713,-73.94827,
"9845",40.86948,-73.92122,
"9846",40.86507,-73.92348,
"9847",40.86208,-73.9269,
"9848",40.86324,-73.92682,
"9849",40.86182,-73.92667,
"9850",40.86387,-73.92711,
"9851",40.84232,-73.93772,
"9852",40.85487,-73.92759,
"9853",40.85476,-73.93094,
"9854",40.85482,-73.93137,
"9855",40.8357,-73.94234,
"9856",40.86259,-73.92728,
"9857",40.86214,-73.92708,
"9858",40.86256,-73.92887,
"9859",40.86364,-73.92835,
"9860",40.86069,-73.92513,
"9861",40.86774,-73.92401,
"9862",40.86804,-73.92429,
"9863",40.8309,-73.94308,
"9864",40.85513,-73.93305,
"9865",40.84316,-73.94062,
"9866",40.85129,-73.92954,
"9867",40.8312,-73.9399,
"9868",40.85549,-73.92789,
"9869",40.84427,-73.93742,
"9870",40.85176,-73.93009,
"9871",40.84467,-73.93549,
"9872",40.86725,-73.92726,
"9873",40.83591,-73.94586,
"9874",40.84661,-73.93444,
"9875",40.85768,-73.92855,
"9876",40.84377,-73.93666,
"9877",40.87079,-73.91961,
"9878",40.84008,-73.93684,
"9879",40.86202,-73.92771,
"9880",40.85719,-73.93048,
"9881",40.83532,-73.94428,
"9882",40.8415,-73.9375,
"9883",40.85531,-73.9283,
"9884",40.83266,-73.9414,
"9885",40.83588,-73.93978,
"9886",40.84542,-73.93945,
"9887",40.85167,-73.92868,
"9888",40.85075,-73.93982,
"9889",40.83611,-73.94162,
"9890",40.86517,-73.92995,
"9891",40.84221,-73.93705,
"9892",40.84405,-73.93714,
"9893",40.83489,-73.94587,
"9894",40.84387,-73.93969,
"9895",40.83466,-73.94029,
"9896",40.83298,-73.93874,
"9897",40.83248,-73.94177,
"9898",40.84237,-73.93914,
"9899",40.86473,-73.92641,
"9900",40.86594,-73.92487,
"9901",40.85015,-73.93863,
"9902",40.83515,-73.94178,
"9903",40.86234,-73.92705,
"9904",40.83052,-73.95014,
"9905",40.83416,-73.94327,
"9906",40.84956,-73.93271,
"9907",40.8509,-73.93345,
"9908",40.85115,-73.93223,
"9909",40.85078,-73.93195,
"9910",40.84942,-73.93223,
"9911",40.84367,-73.93728,
"9912",40.85112,-73.93851,
"9913",40.86191,-73.92726,
"9914",40.85747,-73.93439,
"9915",40.8362,-73.94063,
"9916",40.85762,-73.93175,
"9917",40.85768,-73.93247,
"9918",40.85584,-73.93364,
"9919",40.83326,-73.94314,
"9920",40.85833,-73.93402,
"9921",40.86284,-73.92704,
"9922",40.85658,-73.93021,
"9923",40.86592,-73.9217,
"9924",40.86858,-73.92042,
"9925",40.85798,-73.92855,
"9926",40.84433,-73.93948,
"9927",40.85374,-73.93198,
"9928",40.83468,-73.93714,
"9929",40.86025,-73.92647,
"9930",40.85423,-73.93215,
"9931",40.83903,-73.94588,
"9932",40.84721,-73.93321,
"9933",40.85911,-73.93087,
"9934",40.85873,-73.92937,
"9935",40.84732,-73.93747,
"9936",40.84176,-73.93738,
"9937",40.85638,-73.92921,
"9938",40.86353,-73.92349,
"9939",40.84709,-73.93525,
"9940",40.8305,-73.94824,
"9941",40.85457,-73.92778,
"9942",40.84853,-73.93805,
"9943",40.8564,-73.92703,
"9944",40.85609,-73.93166,
"9945",40.84274,-73.94219,
"9946",40.84414,-73.94099,
"9947",40.86542,-73.92092,
"9948",40.86639,-73.92369,
"9949",40.83833,-73.94539,
"9950",40.85681,-73.92655,
"9951",40.84655,-73.93332,
"9952",40.83329,-73.94056,
"9953",40.8462,-73.93498,
"9954",40.8433,-73.93616,
"9955",40.86114,-73.92717,
"9956",40.83747,-73.94123,
"9957",40.84143,-73.94569,
"9958",40.84344,-73.93967,
"9959",40.83571,-73.94179,
"9960",40.85988,-73.92703,
"9961",40.83901,-73.93943,
"9962",40.86471,-73.92474,
"9963",40.84191,-73.93705,
"9964",40.83325,-73.94034,
"9965",40.84154,-73.93766,
"9966",40.83573,-73.94895,
"9967",40.84251,-73.94105,
"9968",40.84288,-73.94201,
"9969",40.84365,-73.94069,
"9970",40.84638,-73.93846,
"9971",40.85269,-73.93616,
"9972",40.84773,-73.94015,
"9973",40.85453,-73.93562,
"9974",40.84366,-73.94018,
"9975",40.85488,-73.93194,
"9976",40.85342,-73.93714,
"9977",40.85139,-73.92952,
"9978",40.83958,-73.94323,
"9979",40.83967,-73.94189,
"9980",40.84267,-73.93816,
"9981",40.84467,-73.94289,
"9982",40.84905,-73.93951,
"9983",40.84817,-73.93848,
"9984",40.84762,-73.93898,
"9985",40.8683,-73.92161,
"9986",40.83851,-73.94579,
"9987",40.8415,-73.93661,
"9988",40.83225,-73.94496,
"9989",40.83423,-73.94723,
